onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
15.544921875	0	stim-adapt	100	15918	1.128	2.3477	0.25	1.4983	c	0.93
18.2998046875	0	cr	104	18739	1.128	2.3477	0.25	1.4983	c	0.93
18.810546875	0	conf	200	19262	1.128	2.3477	0.25	1.4983	c	0.93
21.1591796875	0	conf-resp	201	21667	1.128	2.3477	0.25	1.4983	c	0.93
21.80078125	0	stim-adapt	100	22324	0.71397	1.0485	0.25	0.078369	r	0.84
25.5703125	0	miss	102	26184	0.71397	1.0485	0.25	0.078369	r	0.84
26.0888671875	0	conf	200	26715	0.71397	1.0485	0.25	0.078369	r	0.84
27.1376953125	0	conf-resp	201	27789	0.71397	1.0485	0.25	0.078369	r	0.84
29.599609375	0	stim-adapt	100	30310	2.4523	2.3221	0.255	1.8926	e	0.83
33.291015625	0	cr	104	34090	2.4523	2.3221	0.255	1.8926	e	0.83
33.7998046875	0	conf	200	34611	2.4523	2.3221	0.255	1.8926	e	0.83
36.1220703125	0	conf-resp	201	36989	2.4523	2.3221	0.255	1.8926	e	0.83
38.2158203125	0	stim-adapt	100	39133	1.8609	1.9138	0.255	1.5273	j	0.85
41.666015625	0	miss	102	42666	1.8609	1.9138	0.255	1.5273	j	0.85
42.173828125	0	conf	200	43186	1.8609	1.9138	0.255	1.5273	j	0.85
44.087890625	0	conf-resp	201	45146	1.8609	1.9138	0.255	1.5273	j	0.85
45.775390625	0	stim-adapt	100	46874	0.87278	2.024	0.26	1.1176	m	0.89
48.6689453125	0	hit	101	49837	0.87278	2.024	0.26	1.1176	m	0.89
49.181640625	0	conf	200	50362	0.87278	2.024	0.26	1.1176	m	0.89
51.205078125	0	conf-resp	201	52434	0.87278	2.024	0.26	1.1176	m	0.89
52.1396484375	0	stim-adapt	100	53391	1.0047	1.3185	0.255	0.36769	i	0.8
55.91015625	0	miss	102	57252	1.0047	1.3185	0.255	0.36769	i	0.8
56.4189453125	0	conf	200	57773	1.0047	1.3185	0.255	0.36769	i	0.8
57.7373046875	0	conf-resp	201	59123	1.0047	1.3185	0.255	0.36769	i	0.8
59.310546875	0	stim-adapt	100	60734	1.2859	1.2032	0.26	0.9959	s	0.83
62.7255859375	0	cr	104	64231	1.2859	1.2032	0.26	0.9959	s	0.83
