onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
36.0771484375	0	stim-adapt	100	36943	0.93313	3.0229	0.9	1.3667	c	0.97
38.76953125	0	cr	104	39700	0.93313	3.0229	0.9	1.3667	c	0.97
39.27734375	0	conf	200	40220	0.93313	3.0229	0.9	1.3667	c	0.97
42.30078125	0	conf-resp	201	43316	0.93313	3.0229	0.9	1.3667	c	0.97
43.962890625	0	stim-adapt	100	45018	0.86537	2.9745	0.9	1.0932	r	0.97
46.869140625	0	miss	102	47994	0.86537	2.9745	0.9	1.0932	r	0.97
47.3798828125	0	conf	200	48517	0.86537	2.9745	0.9	1.0932	r	0.97
50.3544921875	0	conf-resp	201	51563	0.86537	2.9745	0.9	1.0932	r	0.97
51.7705078125	0	stim-adapt	100	53013	1.0506	6.7914	0.918	0.85146	e	0.74
55.083984375	0	hit	101	56406	1.0506	6.7914	0.918	0.85146	e	0.74
55.5927734375	0	conf	200	56927	1.0506	6.7914	0.918	0.85146	e	0.74
62.384765625	0	conf-resp	201	63882	1.0506	6.7914	0.918	0.85146	e	0.74
64.2412109375	0	stim-adapt	100	65783	1.2121	2.9618	0.9	1.2889	j	0.92
67.296875	0	miss	102	68912	1.2121	2.9618	0.9	1.2889	j	0.92
67.8046875	0	conf	200	69432	1.2121	2.9618	0.9	1.2889	j	0.92
70.7666015625	0	conf-resp	201	72465	1.2121	2.9618	0.9	1.2889	j	0.92
72.63671875	0	stim-adapt	100	74380	1.2633	2.9231	0.918	1.2952	m	0.9
75.7353515625	0	miss	102	77553	1.2633	2.9231	0.918	1.2952	m	0.9
76.244140625	0	conf	200	78074	1.2633	2.9231	0.918	1.2952	m	0.9
79.1669921875	0	conf-resp	201	81067	1.2633	2.9231	0.918	1.2952	m	0.9
81.0927734375	0	stim-adapt	100	83039	0.82099	3.7539	0.936	1.358	i	0.67
83.6884765625	0	hit	101	85697	0.82099	3.7539	0.936	1.358	i	0.67
84.197265625	0	conf	200	86218	0.82099	3.7539	0.936	1.358	i	0.67
87.9501953125	0	conf-resp	201	90061	0.82099	3.7539	0.936	1.358	i	0.67
89.791015625	0	stim-adapt	100	91946	0.88618	3.7194	0.918	1.2716	s	0.75
92.51953125	0	miss	102	94740	0.88618	3.7194	0.918	1.2716	s	0.75
93.0302734375	0	conf	200	95263	0.88618	3.7194	0.918	1.2716	s	0.75
96.7509765625	0	conf-resp	201	99073	0.88618	3.7194	0.918	1.2716	s	0.75
99.20703125	0	stim-adapt	100	101588	0.83886	4.3527	0.936	1.8903	s	0.79
101.271484375	0	hit	101	103702	0.83886	4.3527	0.936	1.8903	s	0.79
101.7802734375	0	conf	200	104223	0.83886	4.3527	0.936	1.8903	s	0.79
106.1328125	0	conf-resp	201	108680	0.83886	4.3527	0.936	1.8903	s	0.79
107.1171875	0	stim-adapt	100	109688	0.88219	2.6229	0.918	0.41787	h	0.95
110.7158203125	0	cr	104	113373	0.88219	2.6229	0.918	0.41787	h	0.95
111.2265625	0	conf	200	113896	0.88219	2.6229	0.918	0.41787	h	0.95
113.849609375	0	conf-resp	201	116582	0.88219	2.6229	0.918	0.41787	h	0.95
115.8388671875	0	stim-adapt	100	118619	1.2149	2.2161	0.918	1.4186	i	0.96
118.748046875	0	cr	104	121598	1.2149	2.2161	0.918	1.4186	i	0.96
