onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
37.515625	0	stim-adapt	100	38416	1.1645	2.6551	0.25	1.7801	h	1
40.041015625	0	hit	101	41002	1.1645	2.6551	0.25	1.7801	h	1
40.5517578125	0	conf	200	41525	1.1645	2.6551	0.25	1.7801	h	1
43.2080078125	0	conf-resp	201	44245	1.1645	2.6551	0.25	1.7801	h	1
44.4375	0	stim-adapt	100	45504	0.62325	2.6513	0.245	0.6604	i	1
47.537109375	0	hit	101	48678	0.62325	2.6513	0.245	0.6604	i	1
48.0546875	0	conf	200	49208	0.62325	2.6513	0.245	0.6604	i	1
50.70703125	0	conf-resp	201	51924	0.62325	2.6513	0.245	0.6604	i	1
51.744140625	0	stim-adapt	100	52986	1.1392	2.58	0.24	0.4594	t	1
55.5654296875	0	hit	101	56899	1.1392	2.58	0.24	0.4594	t	1
56.0771484375	0	conf	200	57423	1.1392	2.58	0.24	0.4594	t	1
58.6572265625	0	conf-resp	201	60065	1.1392	2.58	0.24	0.4594	t	1
59.4521484375	0	stim-adapt	100	60879	1.7458	4.8079	0.235	0.2279	h	0.08
64.1064453125	0	cr	104	65645	1.7458	4.8079	0.235	0.2279	h	0.08
64.615234375	0	conf	200	66166	1.7458	4.8079	0.235	0.2279	h	0.08
69.423828125	0	conf-resp	201	71090	1.7458	4.8079	0.235	0.2279	h	0.08
70.62109375	0	stim-adapt	100	72316	5.1485	2.6408	0.235	0.62185	i	0.97
78.2734375	0	cr	104	80152	5.1485	2.6408	0.235	0.62185	i	0.97
78.7822265625	0	conf	200	80673	5.1485	2.6408	0.235	0.62185	i	0.97
81.423828125	0	conf-resp	201	83378	5.1485	2.6408	0.235	0.62185	i	0.97
82.447265625	0	stim-adapt	100	84426	1.6404	5.1832	0.235	0.45686	t	0.96
86.7646484375	0	hit	101	88847	1.6404	5.1832	0.235	0.45686	t	0.96
87.2734375	0	conf	200	89368	1.6404	5.1832	0.235	0.45686	t	0.96
92.45703125	0	conf-resp	201	94676	1.6404	5.1832	0.235	0.45686	t	0.96
94.337890625	0	stim-adapt	100	96602	1.3603	2.9966	0.23	1.304	h	1
97.517578125	0	hit	101	99858	1.3603	2.9966	0.23	1.304	h	1
98.0263671875	0	conf	200	100379	1.3603	2.9966	0.23	1.304	h	1
101.0234375	0	conf-resp	201	103448	1.3603	2.9966	0.23	1.304	h	1
101.72265625	0	stim-adapt	100	104164	0.71615	2.6965	0.225	0.13232	i	0.89
105.4404296875	0	hit	101	107971	0.71615	2.6965	0.225	0.13232	i	0.89
105.958984375	0	conf	200	108502	0.71615	2.6965	0.225	0.13232	i	0.89
108.6572265625	0	conf-resp	201	111265	0.71615	2.6965	0.225	0.13232	i	0.89
109.7802734375	0	stim-adapt	100	112415	0.77835	2.5099	0.22	0.55086	t	1
113.134765625	0	hit	101	115850	0.77835	2.5099	0.22	0.55086	t	1
113.646484375	0	conf	200	116374	0.77835	2.5099	0.22	0.55086	t	1
116.1572265625	0	conf-resp	201	118945	0.77835	2.5099	0.22	0.55086	t	1
117.287109375	0	stim-adapt	100	120102	0.517	2.5224	0.215	0.56364	c	0.79
120.375	0	hit	101	123264	0.517	2.5224	0.215	0.56364	c	0.79
120.8837890625	0	conf	200	123785	0.517	2.5224	0.215	0.56364	c	0.79
123.40625	0	conf-resp	201	126368	0.517	2.5224	0.215	0.56364	c	0.79
125.7421875	0	stim-adapt	100	128760	1.8085	7.0725	0.21	1.7601	r	0.72
128.9228515625	0	cr	104	132017	1.8085	7.0725	0.21	1.7601	r	0.72
129.43359375	0	conf	200	132540	1.8085	7.0725	0.21	1.7601	r	0.72
136.5068359375	0	conf-resp	201	139783	1.8085	7.0725	0.21	1.7601	r	0.72
137.9619140625	0	stim-adapt	100	141273	0.89443	2.8952	0.21	0.88866	e	0.91
141.1025390625	0	hit	101	144489	0.89443	2.8952	0.21	0.88866	e	0.91
141.611328125	0	conf	200	145010	0.89443	2.8952	0.21	0.88866	e	0.91
144.5068359375	0	conf-resp	201	147975	0.89443	2.8952	0.21	0.88866	e	0.91
146.5947265625	0	stim-adapt	100	150113	0.63908	3.4374	0.205	1.5118	j	0.94
148.8642578125	0	hit	101	152437	0.63908	3.4374	0.205	1.5118	j	0.94
149.3837890625	0	conf	200	152969	0.63908	3.4374	0.205	1.5118	j	0.94
152.822265625	0	conf-resp	201	156490	0.63908	3.4374	0.205	1.5118	j	0.94
154.5966796875	0	stim-adapt	100	158307	1.9771	4.061	0.2	1.2066	c	0.79
158.4853515625	0	hit	101	162289	1.9771	4.061	0.2	1.2066	c	0.79
158.994140625	0	conf	200	162810	1.9771	4.061	0.2	1.2066	c	0.79
163.0556640625	0	conf-resp	201	166969	1.9771	4.061	0.2	1.2066	c	0.79
165.1923828125	0	stim-adapt	100	169157	1.2194	3.5048	0.195	1.5665	r	0.82
167.9580078125	0	hit	101	171989	1.2194	3.5048	0.195	1.5665	r	0.82
168.466796875	0	conf	200	172510	1.2194	3.5048	0.195	1.5665	r	0.82
171.97265625	0	conf-resp	201	176100	1.2194	3.5048	0.195	1.5665	r	0.82
172.767578125	0	stim-adapt	100	176914	1.7	3.4042	0.19	0.22786	e	0.73
177.3740234375	0	cr	104	181631	1.7	3.4042	0.19	0.22786	e	0.73
177.884765625	0	conf	200	182154	1.7	3.4042	0.19	0.22786	e	0.73
181.2890625	0	conf-resp	201	185640	1.7	3.4042	0.19	0.22786	e	0.73
183.814453125	0	stim-adapt	100	188226	1.2771	2.3594	0.19	1.9571	j	0.76
186.26953125	0	hit	101	190740	1.2771	2.3594	0.19	1.9571	j	0.76
186.779296875	0	conf	200	191262	1.2771	2.3594	0.19	1.9571	j	0.76
189.138671875	0	conf-resp	201	193678	1.2771	2.3594	0.19	1.9571	j	0.76
191.404296875	0	stim-adapt	100	195998	1.2286	1.9599	0.185	1.6972	h	0.67
194.05859375	0	hit	101	198716	1.2286	1.9599	0.185	1.6972	h	0.67
194.5771484375	0	conf	200	199247	1.2286	1.9599	0.185	1.6972	h	0.67
196.5390625	0	conf-resp	201	201256	1.2286	1.9599	0.185	1.6972	h	0.67
197.2080078125	0	stim-adapt	100	201941	0.51994	2.2491	0.18	0.10129	i	0.6
200.7431640625	0	hit	101	205561	0.51994	2.2491	0.18	0.10129	i	0.6
201.255859375	0	conf	200	206086	0.51994	2.2491	0.18	0.10129	i	0.6
203.505859375	0	conf-resp	201	208390	0.51994	2.2491	0.18	0.10129	i	0.6
205.0048828125	0	stim-adapt	100	209925	0.60063	1.7052	0.175	0.9324	t	0.64
207.7890625	0	hit	101	212776	0.60063	1.7052	0.175	0.9324	t	0.64
208.2998046875	0	conf	200	213299	0.60063	1.7052	0.175	0.9324	t	0.64
210.005859375	0	conf-resp	201	215046	0.60063	1.7052	0.175	0.9324	t	0.64
211.2236328125	0	stim-adapt	100	216293	1.5246	1.7826	0.17	0.65131	h	0.61
215.2138671875	0	miss	102	220379	1.5246	1.7826	0.17	0.65131	h	0.61
215.72265625	0	conf	200	220900	1.5246	1.7826	0.17	0.65131	h	0.61
217.5048828125	0	conf-resp	201	222725	1.5246	1.7826	0.17	0.65131	h	0.61
219.3408203125	0	stim-adapt	100	224605	1.3673	4.7303	0.175	1.2604	i	0.78
222.5810546875	0	cr	104	227923	1.3673	4.7303	0.175	1.2604	i	0.78
223.091796875	0	conf	200	228446	1.3673	4.7303	0.175	1.2604	i	0.78
227.822265625	0	conf-resp	201	233290	1.3673	4.7303	0.175	1.2604	i	0.78
228.849609375	0	stim-adapt	100	234342	0.96136	1.9945	0.175	0.4606	t	0.85
232.466796875	0	hit	101	238046	0.96136	1.9945	0.175	0.4606	t	0.85
232.9765625	0	conf	200	238568	0.96136	1.9945	0.175	0.4606	t	0.85
234.9716796875	0	conf-resp	201	240611	0.96136	1.9945	0.175	0.4606	t	0.85
236.6982421875	0	stim-adapt	100	242379	1.0693	2.8513	0.17	1.1598	h	0.53
239.7421875	0	hit	101	245496	1.0693	2.8513	0.17	1.1598	h	0.53
240.25390625	0	conf	200	246020	1.0693	2.8513	0.17	1.1598	h	0.53
243.10546875	0	conf-resp	201	248940	1.0693	2.8513	0.17	1.1598	h	0.53
244.888671875	0	stim-adapt	100	250766	0.51988	2.0872	0.165	1.2063	i	0.54
247.3251953125	0	hit	101	253261	0.51988	2.0872	0.165	1.2063	i	0.54
247.833984375	0	conf	200	253782	0.51988	2.0872	0.165	1.2063	i	0.54
249.9208984375	0	conf-resp	201	255919	0.51988	2.0872	0.165	1.2063	i	0.54
251.6884765625	0	stim-adapt	100	257729	1.1833	2.0719	0.16	1.1998	t	0.75
254.7880859375	0	cr	104	260903	1.1833	2.0719	0.16	1.1998	t	0.75
255.298828125	0	conf	200	261426	1.1833	2.0719	0.16	1.1998	t	0.75
257.37109375	0	conf-resp	201	263548	1.1833	2.0719	0.16	1.1998	t	0.75
258.84375	0	stim-adapt	100	265056	1.2376	2.6694	0.16	0.89686	h	0.85
262.3095703125	0	hit	101	268605	1.2376	2.6694	0.16	0.89686	h	0.85
262.818359375	0	conf	200	269126	1.2376	2.6694	0.16	0.89686	h	0.85
265.48828125	0	conf-resp	201	271860	1.2376	2.6694	0.16	0.89686	h	0.85
266.1259765625	0	stim-adapt	100	272513	1.4016	2.4523	0.155	0.070847	i	0.93
270.5751953125	0	cr	104	277069	1.4016	2.4523	0.155	0.070847	i	0.93
271.0849609375	0	conf	200	277591	1.4016	2.4523	0.155	0.070847	i	0.93
273.5380859375	0	conf-resp	201	280103	1.4016	2.4523	0.155	0.070847	i	0.93
275.1337890625	0	stim-adapt	100	281737	0.58925	2.1485	0.155	1.0276	t	0.95
277.828125	0	hit	101	284496	0.58925	2.1485	0.155	1.0276	t	0.95
278.3388671875	0	conf	200	285019	0.58925	2.1485	0.155	1.0276	t	0.95
280.4873046875	0	conf-resp	201	287219	0.58925	2.1485	0.155	1.0276	t	0.95
281.8701171875	0	stim-adapt	100	288635	0.48909	1.9834	0.15	0.81546	h	0.92
284.6787109375	0	hit	101	291511	0.48909	1.9834	0.15	0.81546	h	0.92
285.1875	0	conf	200	292032	0.48909	1.9834	0.15	0.81546	h	0.92
287.1708984375	0	conf-resp	201	294063	0.48909	1.9834	0.15	0.81546	h	0.92
