onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
41.56640625	0	stim-adapt	100	42564	1.1946	1.9711	0.65	1.6516	m	1
44.26953125	0	miss	102	45332	1.1946	1.9711	0.65	1.6516	m	1
44.7783203125	0	conf	200	45853	1.1946	1.9711	0.65	1.6516	m	1
46.751953125	0	conf-resp	201	47874	1.1946	1.9711	0.65	1.6516	m	1
47.9951171875	0	stim-adapt	100	49147	0.60839	1.6827	0.663	0.6762	i	1
51.0615234375	0	cr	104	52287	0.60839	1.6827	0.663	0.6762	i	1
51.5703125	0	conf	200	52808	0.60839	1.6827	0.663	0.6762	i	1
53.251953125	0	conf-resp	201	54530	0.60839	1.6827	0.663	0.6762	i	1
54.4072265625	0	stim-adapt	100	55713	0.6033	1.5365	0.663	0.58795	s	1
57.5576171875	0	miss	102	58939	0.6033	1.5365	0.663	0.58795	s	1
58.06640625	0	conf	200	59460	0.6033	1.5365	0.663	0.58795	s	1
59.6015625	0	conf-resp	201	61032	0.6033	1.5365	0.663	0.58795	s	1
61.662109375	0	stim-adapt	100	63142	0.61846	1.4901	0.676	1.4926	s	1
63.9033203125	0	cr	104	65437	0.61846	1.4901	0.676	1.4926	s	1
64.412109375	0	conf	200	65958	0.61846	1.4901	0.676	1.4926	s	1
65.9033203125	0	conf-resp	201	67485	0.61846	1.4901	0.676	1.4926	s	1
66.490234375	0	stim-adapt	100	68086	1.4256	1.6468	0.676	0.020673	c	1
71.0126953125	0	miss	102	72717	1.4256	1.6468	0.676	0.020673	c	1
71.521484375	0	conf	200	73238	1.4256	1.6468	0.676	0.020673	c	1
73.1689453125	0	conf-resp	201	74925	1.4256	1.6468	0.676	0.020673	c	1
73.83203125	0	stim-adapt	100	75604	0.6468	1.57	0.689	0.096895	r	1
77.521484375	0	miss	102	79382	0.6468	1.57	0.689	0.096895	r	1
78.0302734375	0	conf	200	79903	0.6468	1.57	0.689	0.096895	r	1
79.6015625	0	conf-resp	201	81512	0.6468	1.57	0.689	0.096895	r	1
81.5068359375	0	stim-adapt	100	83463	0.63608	1.6033	0.702	1.3358	e	1
83.9228515625	0	cr	104	85937	0.63608	1.6033	0.702	1.3358	e	1
84.4326171875	0	conf	200	86459	0.63608	1.6033	0.702	1.3358	e	1
86.03515625	0	conf-resp	201	88100	0.63608	1.6033	0.702	1.3358	e	1
87.8095703125	0	stim-adapt	100	89917	2.6724	17.4188	0.702	1.2069	j	0.51
92.4072265625	0	miss	102	94625	2.6724	17.4188	0.702	1.2069	j	0.51
92.9169921875	0	conf	200	95147	2.6724	17.4188	0.702	1.2069	j	0.51
110.333984375	0	conf-resp	201	112982	2.6724	17.4188	0.702	1.2069	j	0.51
111.9599609375	0	stim-adapt	100	114647	1.5147	1.7233	0.715	1.0522	m	1
115.552734375	0	miss	102	118326	1.5147	1.7233	0.715	1.0522	m	1
116.0615234375	0	conf	200	118847	1.5147	1.7233	0.715	1.0522	m	1
117.78515625	0	conf-resp	201	120612	1.5147	1.7233	0.715	1.0522	m	1
119.8203125	0	stim-adapt	100	122696	0.98155	1.7619	0.728	1.4594	i	1
122.4677734375	0	hit	101	125407	0.98155	1.7619	0.728	1.4594	i	1
122.9765625	0	conf	200	125928	0.98155	1.7619	0.728	1.4594	i	1
124.73828125	0	conf-resp	201	127732	0.98155	1.7619	0.728	1.4594	i	1
126.7158203125	0	stim-adapt	100	129757	0.85014	6.3106	0.715	1.4145	s	0.41
129.2783203125	0	miss	102	132381	0.85014	6.3106	0.715	1.4145	s	0.41
129.791015625	0	conf	200	132906	0.85014	6.3106	0.715	1.4145	s	0.41
136.1015625	0	conf-resp	201	139368	0.85014	6.3106	0.715	1.4145	s	0.41
138.236328125	0	stim-adapt	100	141554	1.3876	5.3837	0.728	1.5628	s	0.9
141.19140625	0	hit	101	144580	1.3876	5.3837	0.728	1.5628	s	0.9
141.7001953125	0	conf	200	145101	1.3876	5.3837	0.728	1.5628	s	0.9
147.083984375	0	conf-resp	201	150614	1.3876	5.3837	0.728	1.5628	s	0.9
148.2265625	0	stim-adapt	100	151784	1.6034	1.7467	0.715	0.57595	c	1
152.37890625	0	miss	102	156036	1.6034	1.7467	0.715	0.57595	c	1
152.8876953125	0	conf	200	156557	1.6034	1.7467	0.715	0.57595	c	1
154.634765625	0	conf-resp	201	158346	1.6034	1.7467	0.715	0.57595	c	1
156.5888671875	0	stim-adapt	100	160347	0.85597	4.1328	0.728	1.3851	r	0.3
159.189453125	0	hit	101	163010	0.85597	4.1328	0.728	1.3851	r	0.3
159.701171875	0	conf	200	163534	0.85597	4.1328	0.728	1.3851	r	0.3
163.833984375	0	conf-resp	201	167766	0.85597	4.1328	0.728	1.3851	r	0.3
165.5234375	0	stim-adapt	100	169496	0.94177	1.8342	0.715	1.1133	e	1
168.4833984375	0	miss	102	172527	0.94177	1.8342	0.715	1.1133	e	1
168.9990234375	0	conf	200	173055	0.94177	1.8342	0.715	1.1133	e	1
170.833984375	0	conf-resp	201	174934	0.94177	1.8342	0.715	1.1133	e	1
172.1953125	0	stim-adapt	100	176328	0.51684	1.5732	0.728	0.79304	j	1
175.052734375	0	hit	101	179254	0.51684	1.5732	0.728	0.79304	j	1
175.5595703125	0	conf	200	179773	0.51684	1.5732	0.728	0.79304	j	1
177.1328125	0	conf-resp	201	181384	0.51684	1.5732	0.728	0.79304	j	1
177.8232421875	0	stim-adapt	100	182091	0.53985	1.449	0.715	0.12318	m	1
181.3740234375	0	hit	101	185727	0.53985	1.449	0.715	0.12318	m	1
181.884765625	0	conf	200	186250	0.53985	1.449	0.715	0.12318	m	1
183.333984375	0	conf-resp	201	187734	0.53985	1.449	0.715	0.12318	m	1
185.462890625	0	stim-adapt	100	189914	1.0239	3.4483	0.702	1.5604	i	0.33
188.0595703125	0	cr	104	192573	1.0239	3.4483	0.702	1.5604	i	0.33
188.568359375	0	conf	200	193094	1.0239	3.4483	0.702	1.5604	i	0.33
192.0166015625	0	conf-resp	201	196625	1.0239	3.4483	0.702	1.5604	i	0.33
193.2578125	0	stim-adapt	100	197896	3.0525	1.5552	0.702	0.67517	s	1
198.7802734375	0	hit	101	203551	3.0525	1.5552	0.702	0.67517	s	1
199.2939453125	0	conf	200	204077	3.0525	1.5552	0.702	0.67517	s	1
200.849609375	0	conf-resp	201	205670	3.0525	1.5552	0.702	0.67517	s	1
202.6416015625	0	stim-adapt	100	207505	0.63101	1.5579	0.689	1.2157	s	1
205.181640625	0	hit	101	210106	0.63101	1.5579	0.689	1.2157	s	1
205.69140625	0	conf	200	210628	0.63101	1.5579	0.689	1.2157	s	1
207.2509765625	0	conf-resp	201	212225	0.63101	1.5579	0.689	1.2157	s	1
209.3076171875	0	stim-adapt	100	214331	2.9611	1.2106	0.676	1.4825	m	1
213.9150390625	0	cr	104	219049	2.9611	1.2106	0.676	1.4825	m	1
214.421875	0	conf	200	219568	2.9611	1.2106	0.676	1.4825	m	1
215.6328125	0	conf-resp	201	220808	2.9611	1.2106	0.676	1.4825	m	1
216.41015625	0	stim-adapt	100	221604	1.5508	1.2466	0.676	0.20963	i	1
220.892578125	0	miss	102	226194	1.5508	1.2466	0.676	0.20963	i	1
221.4033203125	0	conf	200	226717	1.5508	1.2466	0.676	0.20963	i	1
222.650390625	0	conf-resp	201	227994	1.5508	1.2466	0.676	0.20963	i	1
223.47265625	0	stim-adapt	100	228836	0.33608	1.4033	0.689	0.25578	s	1
226.6884765625	0	hit	101	232129	0.33608	1.4033	0.689	0.25578	s	1
227.197265625	0	conf	200	232650	0.33608	1.4033	0.689	0.25578	s	1
228.599609375	0	conf-resp	201	234086	0.33608	1.4033	0.689	0.25578	s	1
230.271484375	0	stim-adapt	100	235798	1.0094	3.365	0.676	1.0991	s	1
233.3095703125	0	cr	104	238909	1.0094	3.365	0.676	1.0991	s	1
233.818359375	0	conf	200	239430	1.0094	3.365	0.676	1.0991	s	1
237.1826171875	0	conf-resp	201	242875	1.0094	3.365	0.676	1.0991	s	1
238.7197265625	0	stim-adapt	100	244449	0.47691	1.4434	0.676	0.97046	c	1
241.359375	0	miss	102	247152	0.47691	1.4434	0.676	0.97046	c	1
241.8759765625	0	conf	200	247681	0.47691	1.4434	0.676	0.97046	c	1
243.3203125	0	conf-resp	201	249160	0.47691	1.4434	0.676	0.97046	c	1
245.6865234375	0	stim-adapt	100	251583	0.49941	1.9749	0.689	1.781	r	1
247.5322265625	0	hit	101	253473	0.49941	1.9749	0.689	1.781	r	1
248.0419921875	0	conf	200	253995	0.49941	1.9749	0.689	1.781	r	1
250.0166015625	0	conf-resp	201	256017	0.49941	1.9749	0.689	1.781	r	1
252.189453125	0	stim-adapt	100	258242	0.37967	1.5095	0.676	1.5979	e	1
254.095703125	0	hit	101	260194	0.37967	1.5095	0.676	1.5979	e	1
254.6064453125	0	conf	200	260717	0.37967	1.5095	0.676	1.5979	e	1
256.115234375	0	conf-resp	201	262262	0.37967	1.5095	0.676	1.5979	e	1
258.1552734375	0	stim-adapt	100	264351	0.59645	1.5085	0.663	1.4687	j	1
260.4140625	0	hit	101	266664	0.59645	1.5085	0.663	1.4687	j	1
260.9228515625	0	conf	200	267185	0.59645	1.5085	0.663	1.4687	j	1
262.4326171875	0	conf-resp	201	268731	0.59645	1.5085	0.663	1.4687	j	1
263.1015625	0	stim-adapt	100	269416	0.53967	1.4201	0.65	0.10266	m	1
