onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
13.5830078125	0	stim-adapt	100	13909	2.1994	8.9174	0.3	1.4771	m	0.9
17.4375	0	miss	102	17856	2.1994	8.9174	0.3	1.4771	m	0.9
17.953125	0	conf	200	18384	2.1994	8.9174	0.3	1.4771	m	0.9
26.8720703125	0	conf-resp	201	27517	2.1994	8.9174	0.3	1.4771	m	0.9
29.048828125	0	stim-adapt	100	29746	3.7002	5.4888	0.306	1.6102	i	0.9
34.2568359375	0	miss	102	35079	3.7002	5.4888	0.306	1.6102	i	0.9
34.765625	0	conf	200	35600	3.7002	5.4888	0.306	1.6102	i	0.9
40.2548828125	0	conf-resp	201	41221	3.7002	5.4888	0.306	1.6102	i	0.9
40.95703125	0	stim-adapt	100	41940	3.2837	11.4323	0.312	0.13445	s	0.9
47.2275390625	0	miss	102	48361	3.2837	11.4323	0.312	0.13445	s	0.9
47.7392578125	0	conf	200	48885	3.2837	11.4323	0.312	0.13445	s	0.9
59.169921875	0	conf-resp	201	60590	3.2837	11.4323	0.312	0.13445	s	0.9
61.64453125	0	stim-adapt	100	63124	1.8635	6.1087	0.318	1.9016	s	0.9
64.71875	0	miss	102	66272	1.8635	6.1087	0.318	1.9016	s	0.9
65.228515625	0	conf	200	66794	1.8635	6.1087	0.318	1.9016	s	0.9
71.337890625	0	conf-resp	201	73050	1.8635	6.1087	0.318	1.9016	s	0.9
72.9091796875	0	stim-adapt	100	74659	1.4732	9.5938	0.324	0.99515	m	0.91
76.513671875	0	miss	102	78350	1.4732	9.5938	0.324	0.99515	m	0.91
77.02734375	0	conf	200	78876	1.4732	9.5938	0.324	0.99515	m	0.91
86.62109375	0	conf-resp	201	88700	1.4732	9.5938	0.324	0.99515	m	0.91
88.7060546875	0	stim-adapt	100	90835	1.3786	2.2437	0.33	1.5103	i	0.9
91.701171875	0	miss	102	93902	1.3786	2.2437	0.33	1.5103	i	0.9
92.2099609375	0	conf	200	94423	1.3786	2.2437	0.33	1.5103	i	0.9
94.453125	0	conf-resp	201	96720	1.3786	2.2437	0.33	1.5103	i	0.9
96.509765625	0	stim-adapt	100	98826	4.0186	9.3185	0.336	1.4848	s	0.61
102.173828125	0	hit	101	104626	4.0186	9.3185	0.336	1.4848	s	0.61
102.6845703125	0	conf	200	105149	4.0186	9.3185	0.336	1.4848	s	0.61
112.00390625	0	conf-resp	201	114692	4.0186	9.3185	0.336	1.4848	s	0.61
